"Event ID","Event Name","Category","Topic","Code","Attendees","Waitlisted","Starts On","Status","Ends On",
"8802","The Elixir of Love (Opera: L'elisir d'amore) Wed Aug 9 PWYW at 7PM","Opera Performances","","4018-02","6","0","08/09/2017","INACTIVE","08/09/2017",
"8713","Gyrokinesis, Tuesday Morning (Summer 2017)","Pilates/Yoga","","1418-01b","11","0","08/08/2017","INACTIVE","08/08/2017",
"8718","Gyrokinesis, Monday Evening (Summer 2017)","Pilates/Yoga","","1418-01a","7","0","08/07/2017","INACTIVE","08/07/2017",
"8979","Preview of L’elisir d’amore (The Elixir of Love)","Opera Performances","","","0","0","08/05/2017","INACTIVE","08/05/2017",
"8828","Teen Training Academy: Physical Storytelling and Stage Combat with Erin Ouellette","Theater/Acting Classes ","","2018-07f","8","0","08/02/2017","INACTIVE","08/02/2017",
"8836","Summer Ballet (Summer 2017)","Ballet","","1018-06","6","0","08/01/2017","INACTIVE","08/01/2017",
"8663","Music from Salem - Whatever a Moon Has Always Meant","Music from Salem Performances","","","15","0","07/30/2017","INACTIVE","07/30/2017",
"8673","Music from Salem Listening Club & Hubbard Hall Opera: Donizetti's L'elisir d'amore","Workshops - All Ages","","","6","0","07/29/2017","INACTIVE","07/29/2017",
"8738","Bollywood and BollyX (Summer 2017)","Bollywood & BollyX","","1018-05","13","0","07/27/2017","INACTIVE","07/27/2017",
"8753","Summer Library Program: Draw Your Own Cartoon Characters","Workshops - All Ages","","7016-04","0","0","07/26/2017","INACTIVE","07/26/2017",
"8847","Essentrics *FREE DEMO CLASS* (Summer 2017)","Pilates/Yoga","","1418-03","0","0","07/26/2017","INACTIVE","07/26/2017",
"8818","CANCELED - Teen Training Academy: Meeting Shakespeare with Scott Renzoni","Theater/Acting Classes ","","2018-07d","3","0","07/26/2017","INACTIVE","07/26/2017",
"8628","Music from Salem - Out of Old Mythologies","Music from Salem Performances","","5018-02","17","0","07/23/2017","INACTIVE","07/23/2017",
"8540","How to Eat Like a Child (Youth Theater Company Showcase) (Saturday)","Children's Theater","","3018-02","97","0","07/22/2017","INACTIVE","07/22/2017",
"8531","Summer Youth Theater Company (Ages 8-12) (Summer 2017)","Children's Theater","","2018-02","19","0","07/21/2017","INACTIVE","07/21/2017",
"8535","How to Eat Like a Child (Friday) - SOLD OUT","Children's Theater","","3018-02","105","0","07/21/2017","INACTIVE","07/21/2017",
"8837","Essentrics *FREE DEMO CLASS* (Summer 2017)","Pilates/Yoga","","1418-03","0","0","07/21/2017","INACTIVE","07/21/2017",
"8813","Teen Training Academy: ""How Do You Say That?"" Speech and Dialect with Catherine Seeley","Theater/Acting Classes ","","2018-07c","6","0","07/19/2017","INACTIVE","07/19/2017",
"8748","Summer Library Program: Brain Circus","Workshops - All Ages","","7016-04","0","0","07/19/2017","INACTIVE","07/19/2017",
"8606","CANCELED - Afternoon Arts Week 4: Magnificent Monsters (Summer 2017)","Children's Art Classes","","2018-03d","2","0","07/17/2017","INACTIVE","07/17/2017",
"8834","Miscast Cabaret -- Fundraiser","Fundraising Events","","7018-01","16","0","07/15/2017","INACTIVE","07/15/2017",
"8829","On Stage: A Theater Intensive for Teens","Theater/Acting Classes ","","2018-08","7","0","07/14/2017","INACTIVE","07/14/2017",
"8835","Men o' War Balladeers - FREE CONCERT","Music Performances","","","2","0","07/13/2017","INACTIVE","07/13/2017",
"8743","Summer Library Program: Farmer Tom Walsh","Workshops - All Ages","","7016-04","0","0","07/12/2017","INACTIVE","07/12/2017",
"8823","CANCELED - Teen Training Academy: Vocal Music Masterclass with Sylvia Bloom","Theater/Acting Classes ","","2018-07e","2","0","07/12/2017","INACTIVE","07/12/2017",
"8601","CANCELED - Afternoon Arts Week 3: Ancient Olympics (Summer 2017)","Children's Art Classes","","2018-03c","2","0","07/10/2017","INACTIVE","07/10/2017",
"8668","Music from Salem - The Wonder That's Keeping the Stars Apart","Music from Salem Performances","","","23","0","07/09/2017","INACTIVE","07/09/2017",
"8532","Summer Theater: Kids Company, (Ages 5-7) (Summer 2017) REGISTRATION FULL","Children's Theater","","2018-01","14","0","07/07/2017","INACTIVE","07/07/2017",
"8596","Afternoon Arts Week 2: From Bairns to Watoto: Stories from Kids around the World (Summer 2017)","Children's Art Classes","","2018-03b","8","0","07/07/2017","INACTIVE","07/07/2017",
"8772","Showcase Performance Where the Wild Things Are with the Summer Kids' Theater Company","Children's Theater","","3018-01","85","0","07/06/2017","INACTIVE","07/06/2017",
"8808","Teen Training Academy: Making it Up as I Go Along - Improvisation for Teens with Christine Decker","Theater/Acting Classes ","","2018-07b","7","0","07/05/2017","INACTIVE","07/05/2017",
"8533","Afternoon Arts Week 1: What's Your Story? Sharing the Art of Storytelling (Summer 2017)","Children's Art Classes","","2018-03a","11","0","06/30/2017","INACTIVE","06/30/2017",
"8803","CANCELED - Teen Training Academy: Auditions & Monologues with David Snider","Theater/Acting Classes ","","2018-07a","0","0","06/28/2017","INACTIVE","06/28/2017",
"8767","BollyX Free Demo at the Farmers' Market","Bollywood & BollyX","","","0","0","06/25/2017","INACTIVE","06/25/2017",
"8494","Yoga: Supported Yoga (Spring 2017)","Pilates/Yoga","","1417-12","15","0","06/23/2017","INACTIVE","06/23/2017",
"8489","Yoga: Open Yoga, All Levels (Spring 2017)","Pilates/Yoga","","1417-11","27","0","06/23/2017","INACTIVE","06/23/2017",
"8439","Tai Ji & Qi Gong, Beginner (Spring 2017)","Martial Arts ","","1117-11","15","0","06/22/2017","INACTIVE","06/22/2017",
"8484","Yoga: Wednesday Alignment Centered Hatha Yoga (Spring 2017)","Pilates/Yoga","","1417-10","5","0","06/21/2017","INACTIVE","06/21/2017",
"8683","Women's Karate & Self-Defense (Spring 2017)","Martial Arts Karate","","1117-17","1","0","06/21/2017","INACTIVE","06/21/2017",
"8479","Yoga: Gentle Evening Yoga (Spring 2017)","Pilates/Yoga","","1417-09","39","0","06/20/2017","INACTIVE","06/20/2017",
"8454","Karate 3, ages 9 to 15 (Spring 2017)","Martial Arts Karate","","1117-14","7","0","06/20/2017","INACTIVE","06/20/2017",
"8449","Karate 1/2, ages 5 to 8 (Spring 2017)","Martial Arts Karate","","1117-13","12","0","06/20/2017","INACTIVE","06/20/2017",
"8444","Continuing Tai Ji (Spring 2017)","Martial Arts ","","1117-12","9","0","06/20/2017","INACTIVE","06/20/2017",
"8348","Creative Movement for Ages 2-3 Session 3 (Spring 2017)","Workshops - Children","","1017-26","3","0","06/19/2017","INACTIVE","06/19/2017",
"8766","An Unforgettable Crooner Cabaret","Fundraising Events","","7017-08","12","0","06/17/2017","INACTIVE","06/17/2017",
"8653","Music from Salem - Cello Seminar Concert","Music from Salem Performances","","5017-07","6","0","06/11/2017","INACTIVE","06/11/2017",
"8638","Year-end Dance Showcase 7pm: Can't Stop the Feeling--Keep Dancing! Part 2","Dance Performances","","6017-12","187","0","06/10/2017","INACTIVE","06/10/2017",
"8633","Year-end Dance Showcase 4pm: Can't Stop the Feeling-Keep Dancing! Part 1","Dance Performances","","6017-12","187","0","06/10/2017","INACTIVE","06/10/2017",
"8413","Irish Step, Level 5 (Spring 2017)","Irish Step Dance","","1017-39","9","0","06/09/2017","INACTIVE","06/09/2017",
"8418","Irish Step, Intermediate Irish 2 (Spring 2017)","Irish Step Dance","","1017-40","8","0","06/09/2017","INACTIVE","06/09/2017",
"8428","Irish Step, Advanced Irish 2 (Spring 2017)","Irish Step Dance","","1017-42","8","0","06/09/2017","INACTIVE","06/09/2017",
"8423","Irish Step, Advanced Irish 1 (Spring 2017)","Irish Step Dance","","1017-41","6","0","06/09/2017","INACTIVE","06/09/2017",
"8408","Irish Step, Advanced Beginner (Friday Session) (Spring 2017)","Irish Step Dance","","1017-38","8","0","06/09/2017","INACTIVE","06/09/2017",
"8383","Pre-Ballet, ages 3-4 (Spring 2017)","Ballet","","1017-34","7","0","06/08/2017","INACTIVE","06/08/2017",
"8388","Intro to Ballet, ages 5-6 (Spring 2017)","Ballet","","1017-35","12","0","06/08/2017","INACTIVE","06/08/2017",
"8398","Bollywood and BollyX (Spring 2017)","Bollywood & BollyX","","1017-37","9","0","06/08/2017","INACTIVE","06/08/2017",
"8393","Beginning Ballet, ages 7-9 (Spring 2017)","Ballet","","1017-36","27","0","06/08/2017","INACTIVE","06/08/2017",
"8434","Ballerina Princess (Spring 2017) ***New Class***","Ballet","","1017-33","4","0","06/08/2017","INACTIVE","06/08/2017",
"8378","Irish Step, Advanced Beginner (Wednesday Session) (Spring 2017)","Irish Step Dance","","1017-32","9","0","06/07/2017","INACTIVE","06/07/2017",
"8373","Irish Step Dance, Beginning Irish 1 (Spring 2017)","Irish Step Dance","","1017-31","4","0","06/07/2017","INACTIVE","06/07/2017",
"8502","Lyrical Dance ***NEW CLASS*** (Spring 2017)","Hip Hop ","","1017-43","3","0","06/06/2017","INACTIVE","06/06/2017",
"8524","Tap Dance (Ages 6+) (Spring 2017)","Tap Dance","","1017-47","8","0","06/05/2017","INACTIVE","06/05/2017",
"8358","Modern Jazz for Teens and Adults (Spring 2017)","Hip Hop ","","1017-28","8","0","06/05/2017","INACTIVE","06/05/2017",
"8353","Hip Hop & Jazz, ages 8-12 (Spring 2017)","Hip Hop ","","1017-27","21","0","06/05/2017","INACTIVE","06/05/2017",
"8368","Beginning Pointe (Spring 2017)","Ballet","","1017-30","2","0","06/05/2017","INACTIVE","06/05/2017",
"8363","Advanced Beginning Ballet (Spring 2017)","Ballet","","1017-29","8","0","06/05/2017","INACTIVE","06/05/2017",
"8658","Music from Salem - Violin & Viola Seminar Concert","Music from Salem Performances","","5017-06","2","0","06/04/2017","INACTIVE","06/04/2017",
"3269","Opera Template - With Passes","Opera Performances","","4018-02","0","0","05/31/2017","INACTIVE","05/31/2017",
"8555","Bluegrass Jam -- Monday Evening (Spring 2017)","Music Classes","","1217-06","1","0","05/22/2017","INACTIVE","05/22/2017",
"8113","Rites of Spring Gala 2017 - SOLD OUT!","Fundraising Events","","7017-01","103","0","05/20/2017","INACTIVE","05/20/2017",
"8643","Kids' Pajama Party 2017 (During the Rites of Spring Gala)","Fundraising Events","","7017-01","13","0","05/20/2017","INACTIVE","05/20/2017",
"8756","Crooner Cabaret Auditions","Auditions","","","0","0","05/17/2017","INACTIVE","05/17/2017",
"8088","Hubbard Hall Youth Chorale Spring Sing 2017 - La Lluvia!(Saturday)","Music Performances","","6017-05","22","0","05/13/2017","INACTIVE","05/13/2017",
"8083","Hubbard Hall Youth Chorale Spring Sing 2017 - La Lluvia! (Friday)","Music Performances","","6017-05","18","0","05/12/2017","INACTIVE","05/12/2017",
"8433","Youth Chorale (Spring 2017)","Chorale","","1217-05","17","0","05/10/2017","INACTIVE","05/10/2017",
"8343","Creative Movement for Ages 2-3 Session 2 (Spring 2017)","Workshops - Children","","1017-25","4","0","05/08/2017","INACTIVE","05/08/2017",
"7497","The Glass Menagerie (Sun May 7 @ 2pm)","Theater Performances","","3017-09","63","0","05/07/2017","INACTIVE","05/07/2017",
"7477","The Glass Menagerie (Sat May 6 @ 7:30)","Theater Performances","","3017-09","53","0","05/06/2017","INACTIVE","05/06/2017",
"7492","The Glass Menagerie (Sat May 6 @ 2pm)","Theater Performances","","3017-09","20","0","05/06/2017","INACTIVE","05/06/2017",
"8754","Dance Mob 2017!","Dance Performances","","","0","0","05/06/2017","INACTIVE","05/06/2017",
"8560","Community Family Dance May 6","Fundraising Events","","7017-16","0","0","05/06/2017","INACTIVE","05/06/2017",
"7472","The Glass Menagerie (Fri May 5 @ 7:30)","Theater Performances","","3017-09","23","0","05/05/2017","INACTIVE","05/05/2017",
"8693","Fundamentals of Acting Session 2 (Spring 2017)","Workshops - Children","","2017-09","2","0","05/04/2017","INACTIVE","05/04/2017",
"3254","Theater Template $30/$15- With Passes","Theater Performances","","","0","0","05/03/2017","INACTIVE","05/03/2017",
"7302","Theater Template $10/$5- With Passes","Theater Performances","","","0","0","05/03/2017","INACTIVE","05/03/2017",
"3264","Music Template $25/$15 - With Passes","Music Performances","","","0","0","05/03/2017","INACTIVE","05/03/2017",
"7297","Music Template $15/$5 - With Passes","Music Performances","","","0","0","05/03/2017","INACTIVE","05/03/2017",
"3274","Dance Template $10/$5 - With Passes","Dance Performances","","","0","0","05/03/2017","INACTIVE","05/03/2017",
"8499","Dance Mob Workshops, ages 10 to adult (Spring 2017)","Workshops - All Ages","","1017-44","42","0","05/03/2017","INACTIVE","05/03/2017",
"7502","The Glass Menagerie (Sun Apr 30 @ 2pm)","Theater Performances","","3017-09","33","0","04/30/2017","INACTIVE","04/30/2017",
"7482","The Glass Menagerie (Sat Apr 29 @ 7:30)","Theater Performances","","3017-09","61","0","04/29/2017","INACTIVE","04/29/2017",
"7487","The Glass Menagerie (Sat Apr 29 @ 2pm)","Theater Performances","","3017-09","18","0","04/29/2017","INACTIVE","04/29/2017",
"8098","Annual Hubbard Hall Perennial Sale 2017","Home & Garden","","7017-04","1","0","04/29/2017","INACTIVE","04/29/2017",
"7467","The Glass Menagerie (Fri Apr 28 @ 7:30)","Theater Performances","","3017-09","40","0","04/28/2017","INACTIVE","04/28/2017",
"7507","The Glass Menagerie (Sun Apr 23 @ 2pm)","Theater Performances","","3017-09","18","0","04/23/2017","INACTIVE","04/23/2017",
"8688","The Glass Menagerie Final Preview! (Sat Apr 22 @ 2p)","Theater Performances","","3017-09","15","0","04/22/2017","INACTIVE","04/22/2017",
"7462","The Glass Menagerie (Sat Apr 22 @ 7:30)","Theater Performances","","3017-09","66","0","04/22/2017","INACTIVE","04/22/2017",
"8648","Music from Salem - Spring Concert","Music from Salem Performances","","","18","0","04/09/2017","INACTIVE","04/09/2017",
"8678","Pre-Show Conversation for The Glass Menagerie","Workshops - All Ages","","","0","0","04/08/2017","INACTIVE","04/08/2017",
"8576","Fiddler on the Roof presented by the CCS Drama Club (2nd Sunday)","Theater Performances","","","69","0","04/02/2017","INACTIVE","04/02/2017",
"8586","Fiddler on the Roof presented by the CCS Drama Club (2nd Saturday)","Theater Performances","","","64","0","04/01/2017","INACTIVE","04/01/2017",
"8581","Fiddler on the Roof presented by the CCS Drama Club (2nd Friday)","Theater Performances","","","45","0","03/31/2017","INACTIVE","03/31/2017",
"8514","Fundamentals of Acting ***NEW CLASS*** (Spring 2017)","Workshops - Children","","1217-06","6","0","03/30/2017","INACTIVE","03/30/2017",
"8500","CANCELLED - Dance Fitness (Spring 2017)","Hip Hop ","","1017-46","2","0","03/29/2017","INACTIVE","03/29/2017",
"8501","CANCELLED - Theatrical Jazz (Spring 2017)","Hip Hop ","","1017-45","1","0","03/28/2017","INACTIVE","03/28/2017",
"8571","Fiddler on the Roof presented by the CCS Drama Club (Sunday)","Theater Performances","","","49","0","03/26/2017","INACTIVE","03/26/2017",
"8566","Fiddler on the Roof presented by the CCS Drama Club (Saturday)","Theater Performances","","","77","0","03/25/2017","INACTIVE","03/25/2017",
"8561","Fiddler on the Roof presented by the CCS Drama Club (Friday)","Theater Performances","","","66","0","03/24/2017","INACTIVE","03/24/2017",
"8338","Creative Movement for Ages 2-3 Session 1 (Spring 2017)","Workshops - Children","","1017-24","7","0","03/20/2017","INACTIVE","03/20/2017",
"7437","The Book Club Play (Sun Mar 19 @ 2:00)","Theater Performances","","3017-08","48","0","03/19/2017","INACTIVE","03/19/2017",
"7427","The Book Club Play (Sat Mar 18 @ 7:30p)","Theater Performances","","3017-08","48","0","03/18/2017","INACTIVE","03/18/2017",
"7432","The Book Club Play (Sat Mar 18 @ 2:00)","Theater Performances","","3017-08","32","0","03/18/2017","INACTIVE","03/18/2017",
"7422","The Book Club Play (Fri Mar 17 @ 7:30p)","Theater Performances","","3017-08","40","0","03/17/2017","INACTIVE","03/17/2017",
"8623","Test Group tickets","Theater Performances","","","10","0","03/15/2017","INACTIVE","03/15/2017",
"8550","Annual Irish Dance Ceili 2017","Dance Performances","","7017-15","1","0","03/15/2017","INACTIVE","03/15/2017",
"7442","The Book Club Play (Sun Mar 12 @ 2:00)","Theater Performances","","3017-08","66","0","03/12/2017","INACTIVE","03/12/2017",
"7417","The Book Club Play (Sat Mar 11 @ 7:30p)","Theater Performances","","3017-08","68","0","03/11/2017","INACTIVE","03/11/2017",
"7447","The Book Club Play (Sat Mar 11 @ 2:00)","Theater Performances","","3017-08","16","0","03/11/2017","INACTIVE","03/11/2017",
"7412","The Book Club Play (Fri Mar 10 @ 7:30p)","Theater Performances","","3017-08","38","0","03/10/2017","INACTIVE","03/10/2017",
"7457","The Book Club Play (Sun Mar 5 @ 2:00)","Theater Performances","","3017-08","41","0","03/05/2017","INACTIVE","03/05/2017",
"8611","The Book Club Play - PREVIEW Performance (Sat Mar 4 @ 2:00p)","Theater Performances","","3017-08","56","0","03/04/2017","INACTIVE","03/04/2017",
"7407","SOLD OUT! - The Book Club Play (Sat Mar 4 @ 7:30p)","Theater Performances","","3017-08","72","0","03/04/2017","INACTIVE","03/04/2017",
"8617","SOLD OUT! - Opening Night Dinner - The Book Club Play","Dinners","","","33","0","03/04/2017","INACTIVE","03/04/2017",
"8464","Foil Fencing, Continuing (Spring 2017)","Foil Fencing","","1117-16","0","0","03/04/2017","INACTIVE","03/04/2017",
"8459","Foil Fencing, Beginner (Spring 2017)","Foil Fencing","","1117-15","1","0","03/04/2017","INACTIVE","03/04/2017",
"8469","CANCELLED - Watercolor for Young Artists (Spring 2017)","Children's Art Classes","","1317-09","2","0","02/28/2017","INACTIVE","02/28/2017",
"8474","CANCELLED - Drawing (Spring 2017)","Visual Arts ","","1317-08","2","0","02/28/2017","INACTIVE","02/28/2017",
"8612","Pre-Show Conversation for The Book Club Play","Workshops - All Ages","","","0","0","02/25/2017","INACTIVE","02/24/2017",
"8591","Blues & Brews 2017","Fundraising Events","","7017-03","38","0","02/25/2017","INACTIVE","02/25/2017",
"8530","CANCELLED - February Break Arts Program: Shakespeare Adventures! (2017)","Workshops - Children","","2017-08","1","0","02/20/2017","INACTIVE","02/20/2017",
"8118","Bob Warren: Songs & Singers 2","Music Performances","","6017-06","121","0","02/11/2017","INACTIVE","02/11/2017",
"8196","Pre-Flurry Contra Dance Workshops (Fall 2016)","Workshops - All Ages","","1017-17","13","0","02/04/2017","INACTIVE","02/04/2017",
"8176","Irish Step, Level 5 (Fall 2016)","Irish Step Dance","","1017-09","9","0","02/03/2017","INACTIVE","02/03/2017",
"8181","Irish Step, Intermediate Irish 2 (Fall 2016)","Irish Step Dance","","1017-10","9","0","02/03/2017","INACTIVE","02/03/2017",
"8191","Irish Step, Advanced Irish 2 (Fall 2016)","Irish Step Dance","","1017-12","7","0","02/03/2017","INACTIVE","02/03/2017",
"8186","Irish Step, Advanced Irish 1 (Fall 2016)","Irish Step Dance","","1017-11","6","0","02/03/2017","INACTIVE","02/03/2017",
"8171","Irish Step, Advanced Beginner (Friday Session) (Fall 2016)","Irish Step Dance","","1017-08","10","0","02/03/2017","INACTIVE","02/03/2017",
"8146","Irish Step, Advanced Beginner (Wednesday Session) (Fall 2016)","Irish Step Dance","","1017-07","8","0","02/01/2017","INACTIVE","02/01/2017",
"8141","Irish Step Dance, Beginning Irish 1 (Fall 2016)","Irish Step Dance","","1017-06","4","0","02/01/2017","INACTIVE","02/01/2017",
